t 	x 	v
86.9100	-0.0198	-0.0306
86.9200	-0.0201	-0.0304
86.9300	-0.0204	-0.0302
86.9400	-0.0207	-0.0300
86.9500	-0.0210	-0.0297
86.9600	-0.0213	-0.0295
86.9700	-0.0216	-0.0293
86.9800	-0.0219	-0.0291
86.9900	-0.0222	-0.0288
87.0000	-0.0225	-0.0286
87.0100	-0.0228	-0.0284
87.0200	-0.0231	-0.0281
87.0300	-0.0234	-0.0279
87.0400	-0.0236	-0.0277
87.0500	-0.0239	-0.0274
87.0600	-0.0242	-0.0272
87.0700	-0.0244	-0.0269
87.0800	-0.0247	-0.0267
87.0900	-0.0250	-0.0264
87.1000	-0.0252	-0.0262
87.1100	-0.0255	-0.0259
87.1200	-0.0258	-0.0257
87.1300	-0.0260	-0.0254
87.1400	-0.0263	-0.0251
87.1500	-0.0265	-0.0249
87.1600	-0.0268	-0.0246
87.1700	-0.0270	-0.0243
87.1800	-0.0273	-0.0240
87.1900	-0.0275	-0.0238
87.2000	-0.0277	-0.0235
87.2100	-0.0280	-0.0232
87.2200	-0.0282	-0.0229
87.2300	-0.0284	-0.0226
87.2400	-0.0286	-0.0223
87.2500	-0.0289	-0.0220
87.2600	-0.0291	-0.0217
87.2700	-0.0293	-0.0215
87.2800	-0.0295	-0.0212
87.2900	-0.0297	-0.0209
87.3000	-0.0299	-0.0206
87.3100	-0.0301	-0.0202
87.3200	-0.0303	-0.0199
87.3300	-0.0305	-0.0196
87.3400	-0.0307	-0.0193
87.3500	-0.0309	-0.0190
87.3600	-0.0311	-0.0187
87.3700	-0.0313	-0.0184
87.3800	-0.0315	-0.0181
87.3900	-0.0317	-0.0178
87.4000	-0.0318	-0.0174
87.4100	-0.0320	-0.0171
87.4200	-0.0322	-0.0168
87.4300	-0.0323	-0.0165
87.4400	-0.0325	-0.0161
87.4500	-0.0327	-0.0158
87.4600	-0.0328	-0.0155
87.4700	-0.0330	-0.0152
87.4800	-0.0331	-0.0148
87.4900	-0.0333	-0.0145
87.5000	-0.0334	-0.0142
87.5100	-0.0336	-0.0138
87.5200	-0.0337	-0.0135
87.5300	-0.0338	-0.0131
87.5400	-0.0340	-0.0128
87.5500	-0.0341	-0.0125
87.5600	-0.0342	-0.0121
87.5700	-0.0343	-0.0118
87.5800	-0.0344	-0.0114
87.5900	-0.0345	-0.0111
87.6000	-0.0347	-0.0107
87.6100	-0.0348	-0.0104
87.6200	-0.0349	-0.0100
87.6300	-0.0350	-0.0097
87.6400	-0.0351	-0.0093
87.6500	-0.0352	-0.0090
87.6600	-0.0352	-0.0086
87.6700	-0.0353	-0.0083
87.6800	-0.0354	-0.0079
87.6900	-0.0355	-0.0076
87.7000	-0.0356	-0.0072
87.7100	-0.0356	-0.0069
87.7200	-0.0357	-0.0065
87.7300	-0.0358	-0.0061
87.7400	-0.0358	-0.0058
87.7500	-0.0359	-0.0054
87.7600	-0.0359	-0.0051
87.7700	-0.0360	-0.0047
87.7800	-0.0360	-0.0043
87.7900	-0.0361	-0.0040
87.8000	-0.0361	-0.0036
87.8100	-0.0361	-0.0033
87.8200	-0.0362	-0.0029
87.8300	-0.0362	-0.0025
87.8400	-0.0362	-0.0022
87.8500	-0.0362	-0.0018
87.8600	-0.0363	-0.0015
87.8700	-0.0363	-0.0011
87.8800	-0.0363	-0.0007
87.8900	-0.0363	-0.0004
87.9000	-0.0363	-0.0000
87.9100	-0.0363	0.0004
87.9200	-0.0363	0.0007
87.9300	-0.0363	0.0011
87.9400	-0.0363	0.0014
87.9500	-0.0362	0.0018
87.9600	-0.0362	0.0022
87.9700	-0.0362	0.0025
87.9800	-0.0362	0.0029
87.9900	-0.0361	0.0033
88.0000	-0.0361	0.0036
88.0100	-0.0361	0.0040
88.0200	-0.0360	0.0043
88.0300	-0.0360	0.0047
88.0400	-0.0359	0.0051
88.0500	-0.0359	0.0054
88.0600	-0.0358	0.0058
88.0700	-0.0358	0.0061
88.0800	-0.0357	0.0065
88.0900	-0.0356	0.0068
88.1000	-0.0356	0.0072
88.1100	-0.0355	0.0076
88.1200	-0.0354	0.0079
88.1300	-0.0353	0.0083
88.1400	-0.0352	0.0086
88.1500	-0.0352	0.0090
88.1600	-0.0351	0.0093
88.1700	-0.0350	0.0097
88.1800	-0.0349	0.0100
88.1900	-0.0348	0.0104
88.2000	-0.0347	0.0107
88.2100	-0.0346	0.0111
88.2200	-0.0344	0.0114
88.2300	-0.0343	0.0117
88.2400	-0.0342	0.0121
88.2500	-0.0341	0.0124
88.2600	-0.0340	0.0128
88.2700	-0.0338	0.0131
88.2800	-0.0337	0.0134
88.2900	-0.0336	0.0138
88.3000	-0.0334	0.0141
88.3100	-0.0333	0.0144
88.3200	-0.0331	0.0148
88.3300	-0.0330	0.0151
88.3400	-0.0328	0.0154
88.3500	-0.0327	0.0158
88.3600	-0.0325	0.0161
88.3700	-0.0324	0.0164
88.3800	-0.0322	0.0167
88.3900	-0.0320	0.0170
88.4000	-0.0318	0.0174
88.4100	-0.0317	0.0177
88.4200	-0.0315	0.0180
88.4300	-0.0313	0.0183
88.4400	-0.0311	0.0186
88.4500	-0.0309	0.0189
88.4600	-0.0307	0.0192
88.4700	-0.0306	0.0195
88.4800	-0.0304	0.0198
88.4900	-0.0302	0.0201
88.5000	-0.0300	0.0204
88.5100	-0.0297	0.0207
88.5200	-0.0295	0.0210
88.5300	-0.0293	0.0213
88.5400	-0.0291	0.0216
88.5500	-0.0289	0.0219
88.5600	-0.0287	0.0222
88.5700	-0.0285	0.0224
88.5800	-0.0282	0.0227
88.5900	-0.0280	0.0230
88.6000	-0.0278	0.0233
88.6100	-0.0275	0.0235
88.6200	-0.0273	0.0238
88.6300	-0.0271	0.0241
88.6400	-0.0268	0.0243
88.6500	-0.0266	0.0246
88.6600	-0.0263	0.0249
88.6700	-0.0261	0.0251
88.6800	-0.0258	0.0254
88.6900	-0.0256	0.0256
88.7000	-0.0253	0.0259
88.7100	-0.0250	0.0261
88.7200	-0.0248	0.0264
88.7300	-0.0245	0.0266
88.7400	-0.0243	0.0269
88.7500	-0.0240	0.0271
88.7600	-0.0237	0.0273
88.7700	-0.0234	0.0276
88.7800	-0.0232	0.0278
88.7900	-0.0229	0.0280
88.8000	-0.0226	0.0282
88.8100	-0.0223	0.0284
88.8200	-0.0220	0.0287
88.8300	-0.0217	0.0289
88.8400	-0.0215	0.0291
88.8500	-0.0212	0.0293
88.8600	-0.0209	0.0295
88.8700	-0.0206	0.0297
88.8800	-0.0203	0.0299
88.8900	-0.0200	0.0301
88.9000	-0.0197	0.0303
88.9100	-0.0194	0.0305
88.9200	-0.0191	0.0306
88.9300	-0.0188	0.0308
88.9400	-0.0184	0.0310
88.9500	-0.0181	0.0312
88.9600	-0.0178	0.0314
88.9700	-0.0175	0.0315
88.9800	-0.0172	0.0317
88.9900	-0.0169	0.0319
89.0000	-0.0166	0.0320
89.0100	-0.0162	0.0322
89.0200	-0.0159	0.0323
89.0300	-0.0156	0.0325
89.0400	-0.0153	0.0326
89.0500	-0.0149	0.0328
89.0600	-0.0146	0.0329
89.0700	-0.0143	0.0330
89.0800	-0.0139	0.0332
89.0900	-0.0136	0.0333
89.1000	-0.0133	0.0334
89.1100	-0.0129	0.0336
89.1200	-0.0126	0.0337
89.1300	-0.0123	0.0338
89.1400	-0.0119	0.0339
89.1500	-0.0116	0.0340
89.1600	-0.0113	0.0341
89.1700	-0.0109	0.0342
89.1800	-0.0106	0.0343
89.1900	-0.0102	0.0344
89.2000	-0.0099	0.0345
89.2100	-0.0095	0.0346
89.2200	-0.0092	0.0347
89.2300	-0.0088	0.0348
89.2400	-0.0085	0.0348
89.2500	-0.0081	0.0349
89.2600	-0.0078	0.0350
89.2700	-0.0074	0.0350
89.2800	-0.0071	0.0351
89.2900	-0.0067	0.0352
89.3000	-0.0064	0.0352
89.3100	-0.0060	0.0353
89.3200	-0.0057	0.0353
89.3300	-0.0053	0.0354
89.3400	-0.0050	0.0354
89.3500	-0.0046	0.0355
89.3600	-0.0043	0.0355
89.3700	-0.0039	0.0355
89.3800	-0.0036	0.0355
89.3900	-0.0032	0.0356
89.4000	-0.0028	0.0356
89.4100	-0.0025	0.0356
89.4200	-0.0021	0.0356
89.4300	-0.0018	0.0356
89.4400	-0.0014	0.0356
89.4500	-0.0011	0.0356
89.4600	-0.0007	0.0356
89.4700	-0.0004	0.0356
89.4800	0.0000	0.0356
89.4900	0.0004	0.0356
89.5000	0.0007	0.0356
89.5100	0.0011	0.0356
89.5200	0.0014	0.0356
89.5300	0.0018	0.0355
89.5400	0.0021	0.0355
89.5500	0.0025	0.0355
89.5600	0.0028	0.0354
89.5700	0.0032	0.0354
89.5800	0.0036	0.0354
89.5900	0.0039	0.0353
89.6000	0.0043	0.0353
89.6100	0.0046	0.0352
89.6200	0.0050	0.0351
89.6300	0.0053	0.0351
89.6400	0.0057	0.0350
89.6500	0.0060	0.0350
89.6600	0.0064	0.0349
89.6700	0.0067	0.0348
89.6800	0.0071	0.0347
89.6900	0.0074	0.0347
89.7000	0.0078	0.0346
89.7100	0.0081	0.0345
89.7200	0.0084	0.0344
89.7300	0.0088	0.0343
89.7400	0.0091	0.0342
89.7500	0.0095	0.0341
89.7600	0.0098	0.0340
89.7700	0.0102	0.0339
89.7800	0.0105	0.0338
89.7900	0.0108	0.0337
89.8000	0.0112	0.0335
89.8100	0.0115	0.0334
89.8200	0.0118	0.0333
89.8300	0.0122	0.0332
89.8400	0.0125	0.0330
89.8500	0.0128	0.0329
89.8600	0.0132	0.0328
89.8700	0.0135	0.0326
89.8800	0.0138	0.0325
89.8900	0.0141	0.0323
89.9000	0.0145	0.0322
89.9100	0.0148	0.0320
89.9200	0.0151	0.0319
89.9300	0.0154	0.0317
89.9400	0.0157	0.0315
89.9500	0.0160	0.0314
89.9600	0.0164	0.0312
89.9700	0.0167	0.0310
89.9800	0.0170	0.0309
89.9900	0.0173	0.0307
90.0000	0.0176	0.0305
90.0100	0.0179	0.0303
90.0200	0.0182	0.0301
90.0300	0.0185	0.0299
90.0400	0.0188	0.0297
90.0500	0.0191	0.0295
90.0600	0.0194	0.0293
90.0700	0.0197	0.0291
90.0800	0.0200	0.0289
90.0900	0.0203	0.0287
90.1000	0.0205	0.0285
90.1100	0.0208	0.0283
90.1200	0.0211	0.0281
90.1300	0.0214	0.0279
90.1400	0.0217	0.0277
90.1500	0.0219	0.0274
90.1600	0.0222	0.0272
90.1700	0.0225	0.0270
90.1800	0.0228	0.0267
90.1900	0.0230	0.0265
90.2000	0.0233	0.0263
90.2100	0.0235	0.0260
90.2200	0.0238	0.0258
90.2300	0.0241	0.0255
90.2400	0.0243	0.0253
90.2500	0.0246	0.0250
90.2600	0.0248	0.0248
90.2700	0.0251	0.0245
90.2800	0.0253	0.0243
90.2900	0.0255	0.0240
90.3000	0.0258	0.0238
90.3100	0.0260	0.0235
90.3200	0.0263	0.0232
90.3300	0.0265	0.0230
90.3400	0.0267	0.0227
90.3500	0.0269	0.0224
90.3600	0.0272	0.0222
90.3700	0.0274	0.0219
90.3800	0.0276	0.0216
90.3900	0.0278	0.0213
90.4000	0.0280	0.0210
90.4100	0.0282	0.0208
90.4200	0.0284	0.0205
90.4300	0.0286	0.0202
90.4400	0.0288	0.0199
90.4500	0.0290	0.0196
90.4600	0.0292	0.0193
90.4700	0.0294	0.0190
90.4800	0.0296	0.0187
90.4900	0.0298	0.0184
90.5000	0.0300	0.0181
90.5100	0.0302	0.0178
90.5200	0.0303	0.0175
90.5300	0.0305	0.0172
90.5400	0.0307	0.0169
90.5500	0.0309	0.0166
90.5600	0.0310	0.0163
90.5700	0.0312	0.0159
90.5800	0.0313	0.0156
90.5900	0.0315	0.0153
90.6000	0.0316	0.0150
90.6100	0.0318	0.0147
90.6200	0.0319	0.0144
90.6300	0.0321	0.0140
90.6400	0.0322	0.0137
90.6500	0.0324	0.0134
90.6600	0.0325	0.0131
90.6700	0.0326	0.0127
90.6800	0.0327	0.0124
90.6900	0.0329	0.0121
90.7000	0.0330	0.0118
90.7100	0.0331	0.0114
90.7200	0.0332	0.0111
90.7300	0.0333	0.0108
90.7400	0.0334	0.0104
90.7500	0.0335	0.0101
90.7600	0.0336	0.0097
90.7700	0.0337	0.0094
90.7800	0.0338	0.0091
90.7900	0.0339	0.0087
90.8000	0.0340	0.0084
90.8100	0.0341	0.0081
90.8200	0.0341	0.0077
90.8300	0.0342	0.0074
90.8400	0.0343	0.0070
90.8500	0.0344	0.0067
90.8600	0.0344	0.0063
90.8700	0.0345	0.0060
90.8800	0.0346	0.0056
90.8900	0.0346	0.0053
90.9000	0.0347	0.0050
90.9100	0.0347	0.0046
90.9200	0.0347	0.0043
90.9300	0.0348	0.0039
90.9400	0.0348	0.0036
90.9500	0.0349	0.0032
90.9600	0.0349	0.0029
90.9700	0.0349	0.0025
90.9800	0.0349	0.0022
90.9900	0.0350	0.0018
91.0000	0.0350	0.0015
91.0100	0.0350	0.0011
91.0200	0.0350	0.0008
91.0300	0.0350	0.0004
91.0400	0.0350	0.0001
91.0500	0.0350	-0.0003
91.0600	0.0350	-0.0006
91.0700	0.0350	-0.0010
91.0800	0.0350	-0.0013
91.0900	0.0350	-0.0017
91.1000	0.0350	-0.0020
91.1100	0.0349	-0.0024
91.1200	0.0349	-0.0027
91.1300	0.0349	-0.0031
91.1400	0.0348	-0.0034
91.1500	0.0348	-0.0038
91.1600	0.0348	-0.0041
91.1700	0.0347	-0.0045
91.1800	0.0347	-0.0048
91.1900	0.0346	-0.0052
91.2000	0.0346	-0.0055
91.2100	0.0345	-0.0059
91.2200	0.0345	-0.0062
91.2300	0.0344	-0.0065
91.2400	0.0343	-0.0069
91.2500	0.0343	-0.0072
91.2600	0.0342	-0.0076
91.2700	0.0341	-0.0079
91.2800	0.0340	-0.0083
91.2900	0.0339	-0.0086
91.3000	0.0339	-0.0089
91.3100	0.0338	-0.0093
91.3200	0.0337	-0.0096
91.3300	0.0336	-0.0099
91.3400	0.0335	-0.0103
91.3500	0.0334	-0.0106
91.3600	0.0333	-0.0109
91.3700	0.0331	-0.0113
91.3800	0.0330	-0.0116
91.3900	0.0329	-0.0119
91.4000	0.0328	-0.0123
91.4100	0.0327	-0.0126
91.4200	0.0325	-0.0129
91.4300	0.0324	-0.0132
91.4400	0.0323	-0.0136
91.4500	0.0321	-0.0139
91.4600	0.0320	-0.0142
91.4700	0.0319	-0.0145
91.4800	0.0317	-0.0148
91.4900	0.0316	-0.0151
91.5000	0.0314	-0.0155
91.5100	0.0312	-0.0158
91.5200	0.0311	-0.0161
91.5300	0.0309	-0.0164
91.5400	0.0308	-0.0167
91.5500	0.0306	-0.0170
91.5600	0.0304	-0.0173
91.5700	0.0302	-0.0176
91.5800	0.0301	-0.0179
91.5900	0.0299	-0.0182
91.6000	0.0297	-0.0185
91.6100	0.0295	-0.0188
91.6200	0.0293	-0.0191
91.6300	0.0291	-0.0194
91.6400	0.0289	-0.0197
91.6500	0.0287	-0.0199
91.6600	0.0285	-0.0202
91.6700	0.0283	-0.0205
91.6800	0.0281	-0.0208
91.6900	0.0279	-0.0211
91.7000	0.0277	-0.0213
91.7100	0.0275	-0.0216
91.7200	0.0273	-0.0219
91.7300	0.0271	-0.0221
91.7400	0.0268	-0.0224
91.7500	0.0266	-0.0227
91.7600	0.0264	-0.0229
91.7700	0.0262	-0.0232
91.7800	0.0259	-0.0234
91.7900	0.0257	-0.0237
91.8000	0.0254	-0.0240
91.8100	0.0252	-0.0242
91.8200	0.0250	-0.0244
91.8300	0.0247	-0.0247
91.8400	0.0245	-0.0249
91.8500	0.0242	-0.0252
91.8600	0.0240	-0.0254
91.8700	0.0237	-0.0256
91.8800	0.0235	-0.0259
91.8900	0.0232	-0.0261
91.9000	0.0229	-0.0263
91.9100	0.0227	-0.0266
91.9200	0.0224	-0.0268
91.9300	0.0221	-0.0270
91.9400	0.0219	-0.0272
91.9500	0.0216	-0.0274
91.9600	0.0213	-0.0276
91.9700	0.0210	-0.0278
91.9800	0.0208	-0.0280
91.9900	0.0205	-0.0282
92.0000	0.0202	-0.0284
92.0100	0.0199	-0.0286
92.0200	0.0196	-0.0288
92.0300	0.0193	-0.0290
92.0400	0.0190	-0.0292
92.0500	0.0187	-0.0294
92.0600	0.0184	-0.0296
92.0700	0.0182	-0.0297
92.0800	0.0179	-0.0299
92.0900	0.0176	-0.0301
92.1000	0.0173	-0.0302
92.1100	0.0170	-0.0304
92.1200	0.0166	-0.0306
92.1300	0.0163	-0.0307
92.1400	0.0160	-0.0309
92.1500	0.0157	-0.0310
92.1600	0.0154	-0.0312
92.1700	0.0151	-0.0313
92.1800	0.0148	-0.0315
92.1900	0.0145	-0.0316
92.2000	0.0142	-0.0317
92.2100	0.0138	-0.0319
92.2200	0.0135	-0.0320
92.2300	0.0132	-0.0321
92.2400	0.0129	-0.0322
92.2500	0.0125	-0.0324
92.2600	0.0122	-0.0325
92.2700	0.0119	-0.0326
92.2800	0.0116	-0.0327
92.2900	0.0112	-0.0328
92.3000	0.0109	-0.0329
92.3100	0.0106	-0.0330
92.3200	0.0103	-0.0331
92.3300	0.0099	-0.0332
92.3400	0.0096	-0.0333
92.3500	0.0093	-0.0334
92.3600	0.0089	-0.0335
92.3700	0.0086	-0.0335
92.3800	0.0083	-0.0336
92.3900	0.0079	-0.0337
92.4000	0.0076	-0.0338
92.4100	0.0072	-0.0338
92.4200	0.0069	-0.0339
92.4300	0.0066	-0.0339
92.4400	0.0062	-0.0340
92.4500	0.0059	-0.0340
92.4600	0.0055	-0.0341
92.4700	0.0052	-0.0341
92.4800	0.0049	-0.0342
92.4900	0.0045	-0.0342
92.5000	0.0042	-0.0343
92.5100	0.0038	-0.0343
92.5200	0.0035	-0.0343
92.5300	0.0031	-0.0343
92.5400	0.0028	-0.0344
92.5500	0.0025	-0.0344
92.5600	0.0021	-0.0344
92.5700	0.0018	-0.0344
92.5800	0.0014	-0.0344
92.5900	0.0011	-0.0344
92.6000	0.0007	-0.0344
92.6100	0.0004	-0.0344
92.6200	0.0001	-0.0344
92.6300	-0.0003	-0.0344
92.6400	-0.0006	-0.0344
92.6500	-0.0010	-0.0344
92.6600	-0.0013	-0.0343
92.6700	-0.0017	-0.0343
92.6800	-0.0020	-0.0343
92.6900	-0.0024	-0.0343
92.7000	-0.0027	-0.0342
92.7100	-0.0030	-0.0342
92.7200	-0.0034	-0.0341
92.7300	-0.0037	-0.0341
92.7400	-0.0041	-0.0341
92.7500	-0.0044	-0.0340
92.7600	-0.0047	-0.0340
92.7700	-0.0051	-0.0339
92.7800	-0.0054	-0.0338
92.7900	-0.0058	-0.0338
92.8000	-0.0061	-0.0337
92.8100	-0.0064	-0.0336
92.8200	-0.0068	-0.0336
92.8300	-0.0071	-0.0335
92.8400	-0.0074	-0.0334
92.8500	-0.0078	-0.0333
92.8600	-0.0081	-0.0332
92.8700	-0.0084	-0.0331
92.8800	-0.0088	-0.0330
92.8900	-0.0091	-0.0329
92.9000	-0.0094	-0.0328
92.9100	-0.0098	-0.0327
92.9200	-0.0101	-0.0326
92.9300	-0.0104	-0.0325
92.9400	-0.0107	-0.0324
92.9500	-0.0111	-0.0323
92.9600	-0.0114	-0.0322
92.9700	-0.0117	-0.0320
92.9800	-0.0120	-0.0319
92.9900	-0.0123	-0.0318
93.0000	-0.0127	-0.0317
93.0100	-0.0130	-0.0315
93.0200	-0.0133	-0.0314
93.0300	-0.0136	-0.0312
93.0400	-0.0139	-0.0311
93.0500	-0.0142	-0.0309
93.0600	-0.0145	-0.0308
93.0700	-0.0148	-0.0306
93.0800	-0.0151	-0.0305
93.0900	-0.0154	-0.0303
93.1000	-0.0157	-0.0302
93.1100	-0.0160	-0.0300
93.1200	-0.0163	-0.0298
93.1300	-0.0166	-0.0297
93.1400	-0.0169	-0.0295
93.1500	-0.0172	-0.0293
93.1600	-0.0175	-0.0291
93.1700	-0.0178	-0.0289
93.1800	-0.0181	-0.0288
93.1900	-0.0184	-0.0286
93.2000	-0.0187	-0.0284
93.2100	-0.0190	-0.0282
93.2200	-0.0192	-0.0280
93.2300	-0.0195	-0.0278
93.2400	-0.0198	-0.0276
93.2500	-0.0201	-0.0274
93.2600	-0.0203	-0.0272
93.2700	-0.0206	-0.0270
93.2800	-0.0209	-0.0268
93.2900	-0.0211	-0.0265
93.3000	-0.0214	-0.0263
93.3100	-0.0217	-0.0261
93.3200	-0.0219	-0.0259
93.3300	-0.0222	-0.0256
93.3400	-0.0224	-0.0254
93.3500	-0.0227	-0.0252
93.3600	-0.0230	-0.0250
93.3700	-0.0232	-0.0247
93.3800	-0.0234	-0.0245
93.3900	-0.0237	-0.0242
93.4000	-0.0239	-0.0240
93.4100	-0.0242	-0.0238
93.4200	-0.0244	-0.0235
93.4300	-0.0246	-0.0233
93.4400	-0.0249	-0.0230
93.4500	-0.0251	-0.0228
93.4600	-0.0253	-0.0225
93.4700	-0.0255	-0.0222
93.4800	-0.0258	-0.0220
93.4900	-0.0260	-0.0217
93.5000	-0.0262	-0.0215
93.5100	-0.0264	-0.0212
93.5200	-0.0266	-0.0209
93.5300	-0.0268	-0.0206
93.5400	-0.0270	-0.0204
93.5500	-0.0272	-0.0201
93.5600	-0.0274	-0.0198
93.5700	-0.0276	-0.0195
93.5800	-0.0278	-0.0193
93.5900	-0.0280	-0.0190
93.6000	-0.0282	-0.0187
93.6100	-0.0284	-0.0184
93.6200	-0.0286	-0.0181
93.6300	-0.0288	-0.0178
93.6400	-0.0289	-0.0175
93.6500	-0.0291	-0.0173
93.6600	-0.0293	-0.0170
93.6700	-0.0295	-0.0167
93.6800	-0.0296	-0.0164
93.6900	-0.0298	-0.0161
93.7000	-0.0299	-0.0158
93.7100	-0.0301	-0.0155
93.7200	-0.0302	-0.0152
93.7300	-0.0304	-0.0149
93.7400	-0.0305	-0.0145
93.7500	-0.0307	-0.0142
93.7600	-0.0308	-0.0139
93.7700	-0.0310	-0.0136
93.7800	-0.0311	-0.0133
93.7900	-0.0312	-0.0130
93.8000	-0.0314	-0.0127
93.8100	-0.0315	-0.0124
93.8200	-0.0316	-0.0121
93.8300	-0.0317	-0.0117
93.8400	-0.0318	-0.0114
93.8500	-0.0320	-0.0111
93.8600	-0.0321	-0.0108
93.8700	-0.0322	-0.0105
93.8800	-0.0323	-0.0101
93.8900	-0.0324	-0.0098
93.9000	-0.0325	-0.0095
93.9100	-0.0326	-0.0092
93.9200	-0.0327	-0.0088
93.9300	-0.0327	-0.0085
93.9400	-0.0328	-0.0082
93.9500	-0.0329	-0.0078
93.9600	-0.0330	-0.0075
93.9700	-0.0331	-0.0072
93.9800	-0.0331	-0.0069
93.9900	-0.0332	-0.0065
94.0000	-0.0333	-0.0062
94.0100	-0.0333	-0.0059
94.0200	-0.0334	-0.0055
94.0300	-0.0334	-0.0052
94.0400	-0.0335	-0.0049
94.0500	-0.0335	-0.0045
94.0600	-0.0336	-0.0042
94.0700	-0.0336	-0.0038
94.0800	-0.0336	-0.0035
94.0900	-0.0337	-0.0032
94.1000	-0.0337	-0.0028
94.1100	-0.0337	-0.0025
94.1200	-0.0338	-0.0022
94.1300	-0.0338	-0.0018
94.1400	-0.0338	-0.0015
94.1500	-0.0338	-0.0011
94.1600	-0.0338	-0.0008
94.1700	-0.0338	-0.0005
94.1800	-0.0338	-0.0001
94.1900	-0.0338	0.0002
94.2000	-0.0338	0.0005
94.2100	-0.0338	0.0009
94.2200	-0.0338	0.0012
94.2300	-0.0338	0.0016
94.2400	-0.0338	0.0019
94.2500	-0.0338	0.0022
94.2600	-0.0337	0.0026
94.2700	-0.0337	0.0029
94.2800	-0.0337	0.0032
94.2900	-0.0336	0.0036
94.3000	-0.0336	0.0039
94.3100	-0.0336	0.0043
94.3200	-0.0335	0.0046
94.3300	-0.0335	0.0049
94.3400	-0.0334	0.0053
94.3500	-0.0334	0.0056
94.3600	-0.0333	0.0059
94.3700	-0.0332	0.0063
94.3800	-0.0332	0.0066
94.3900	-0.0331	0.0069
94.4000	-0.0330	0.0073
94.4100	-0.0330	0.0076
94.4200	-0.0329	0.0079
94.4300	-0.0328	0.0082
94.4400	-0.0327	0.0086
94.4500	-0.0326	0.0089
94.4600	-0.0325	0.0092
94.4700	-0.0324	0.0095
94.4800	-0.0324	0.0099
94.4900	-0.0323	0.0102
94.5000	-0.0321	0.0105
94.5100	-0.0320	0.0108
94.5200	-0.0319	0.0111
94.5300	-0.0318	0.0115
94.5400	-0.0317	0.0118
94.5500	-0.0316	0.0121
94.5600	-0.0315	0.0124
94.5700	-0.0313	0.0127
94.5800	-0.0312	0.0130
94.5900	-0.0311	0.0133
94.6000	-0.0309	0.0137
94.6100	-0.0308	0.0140
94.6200	-0.0307	0.0143
94.6300	-0.0305	0.0146
94.6400	-0.0304	0.0149
94.6500	-0.0302	0.0152
94.6600	-0.0301	0.0155
94.6700	-0.0299	0.0158
94.6800	-0.0298	0.0161
94.6900	-0.0296	0.0164
94.7000	-0.0294	0.0167
94.7100	-0.0293	0.0169
94.7200	-0.0291	0.0172
94.7300	-0.0289	0.0175
94.7400	-0.0287	0.0178
94.7500	-0.0286	0.0181
94.7600	-0.0284	0.0184
94.7700	-0.0282	0.0187
94.7800	-0.0280	0.0189
94.7900	-0.0278	0.0192
94.8000	-0.0276	0.0195
94.8100	-0.0274	0.0198
94.8200	-0.0272	0.0200
94.8300	-0.0270	0.0203
94.8400	-0.0268	0.0206
94.8500	-0.0266	0.0208
94.8600	-0.0264	0.0211
94.8700	-0.0262	0.0213
94.8800	-0.0260	0.0216
94.8900	-0.0258	0.0219
94.9000	-0.0255	0.0221
94.9100	-0.0253	0.0224
94.9200	-0.0251	0.0226
94.9300	-0.0249	0.0229
94.9400	-0.0246	0.0231
94.9500	-0.0244	0.0233
94.9600	-0.0242	0.0236
94.9700	-0.0239	0.0238
94.9800	-0.0237	0.0241
94.9900	-0.0234	0.0243
95.0000	-0.0232	0.0245
95.0100	-0.0230	0.0247
95.0200	-0.0227	0.0250
95.0300	-0.0225	0.0252
95.0400	-0.0222	0.0254
95.0500	-0.0219	0.0256
95.0600	-0.0217	0.0258
95.0700	-0.0214	0.0260
95.0800	-0.0212	0.0262
95.0900	-0.0209	0.0265
95.1000	-0.0206	0.0267
95.1100	-0.0204	0.0269
95.1200	-0.0201	0.0271
95.1300	-0.0198	0.0272
95.1400	-0.0196	0.0274
95.1500	-0.0193	0.0276
95.1600	-0.0190	0.0278
95.1700	-0.0187	0.0280
95.1800	-0.0184	0.0282
95.1900	-0.0182	0.0284
95.2000	-0.0179	0.0285
95.2100	-0.0176	0.0287
95.2200	-0.0173	0.0289
95.2300	-0.0170	0.0290
95.2400	-0.0167	0.0292
95.2500	-0.0164	0.0294
95.2600	-0.0161	0.0295
95.2700	-0.0158	0.0297
95.2800	-0.0155	0.0298
95.2900	-0.0152	0.0300
95.3000	-0.0149	0.0301
95.3100	-0.0146	0.0302
95.3200	-0.0143	0.0304
95.3300	-0.0140	0.0305
95.3400	-0.0137	0.0306
95.3500	-0.0134	0.0308
95.3600	-0.0131	0.0309
95.3700	-0.0128	0.0310
95.3800	-0.0125	0.0311
95.3900	-0.0122	0.0313
95.4000	-0.0119	0.0314
95.4100	-0.0116	0.0315
95.4200	-0.0112	0.0316
95.4300	-0.0109	0.0317
95.4400	-0.0106	0.0318
95.4500	-0.0103	0.0319
95.4600	-0.0100	0.0320
95.4700	-0.0096	0.0321
95.4800	-0.0093	0.0322
95.4900	-0.0090	0.0322
95.5000	-0.0087	0.0323
95.5100	-0.0084	0.0324
95.5200	-0.0080	0.0325
95.5300	-0.0077	0.0325
95.5400	-0.0074	0.0326
95.5500	-0.0071	0.0327
95.5600	-0.0067	0.0327
95.5700	-0.0064	0.0328
95.5800	-0.0061	0.0329
